time_s,amplitude
285.039,0.02116
285.04,0.032783
285.041,0.02563
285.04200000000003,0.0092387
285.043,0.019968
285.044,0.02712
285.045,0.0301
285.046,0.041425
285.047,0.034571
285.048,0.019073
285.049,0.02265
285.05,0.036359
285.051,0.037551
285.052,0.02861
285.053,0.025928
285.054,0.026226
285.055,0.028908
285.056,0.028908
285.057,0.019968
285.058,0.028014
285.05899999999997,0.045598
285.06,0.045598
285.061,0.037253
285.062,0.028014
285.063,0.024736
285.064,0.031292
285.065,0.034571
285.06600000000003,0.027418
285.067,0.018775
285.068,0.017881
285.069,0.01967
285.07,0.023842
285.071,0.0301
285.072,0.030398
285.073,0.02563
285.074,0.017285
285.075,0.0098348
285.076,0.0098348
285.077,0.012815
285.078,0.0095367
285.079,0.0032783
285.08,-0.00059605
285.081,0.0044703
285.082,0.014901
285.08299999999997,0.014305
285.084,0.0074506
285.085,0.0014901
285.086,-0.0038743
285.087,-0.00089407
285.088,0.0074506
285.089,0.0068545
285.09000000000003,-0.0077486
285.091,-0.016391
285.092,-0.014305
285.093,-0.015497
285.094,-0.017583
285.095,-0.016689
285.096,-0.018477
285.097,-0.032783
285.098,-0.039339
285.099,-0.030696
285.1,-0.028312
285.101,-0.033081
285.102,-0.044405
285.103,-0.053644
285.104,-0.050068
285.105,-0.042915
285.106,-0.047982
285.10699999999997,-0.059903
285.108,-0.062883
285.109,-0.050366
285.11,-0.033677
285.111,-0.03159
285.112,-0.037849
285.113,-0.039339
285.114,-0.037551
285.115,-0.030994
285.116,-0.027418
285.117,-0.029802
285.118,-0.028908
285.119,-0.02265
285.12,-0.010729
285.121,-0.0080466
285.122,-0.018477
285.123,-0.025928
285.124,-0.02712
285.125,-0.02116
285.126,-0.02116
285.127,-0.0301
285.128,-0.026822
285.129,-0.020862
285.13,-0.022352
285.131,-0.021458
285.132,-0.023544
285.133,-0.022352
285.134,-0.024438
285.135,-0.034273
285.136,-0.034571
285.137,-0.031292
285.138,-0.031888
285.139,-0.033677
285.14,-0.030994
285.141,-0.026524
285.142,-0.028014
285.14300000000003,-0.024736
285.144,-0.016093
285.145,-0.014901
285.146,-0.021458
285.147,-0.023246
285.148,-0.014007
285.149,-0.0080466
285.15,-0.012517
285.151,-0.016391
285.152,-0.0098348
285.153,0.00089407
285.154,-0.00089407
285.155,-0.0077486
285.156,-0.0038743
285.157,0.0038743
285.158,0.0068545
285.159,-0.0038743
285.15999999999997,-0.014305
285.161,-0.0032783
285.162,0.0077486
285.163,0.0086427
285.164,0.0092387
285.165,0.0056624
285.166,0.0023842
285.16700000000003,0.0020862
285.168,0.0026822
285.169,0.0044703
285.17,0.0032783
285.171,-0.0020862
285.172,-0.0023842
285.173,0.0020862
285.174,0.0020862
285.175,-0.0011921
285.176,-0.0047684
285.177,-0.0038743
285.178,-0.0032783
285.179,-0.0074506
285.18,-0.0023842
285.181,0.0038743
285.182,0.0035763
285.183,0.0
285.18399999999997,-0.0041723
285.185,0.00029802
285.186,0.0023842
285.187,-0.00089407
285.188,-0.0035763
285.189,0.00059605
285.19,0.012815
285.19100000000003,0.013411
285.192,0.0086427
285.193,0.0044703
285.194,-0.0011921
285.195,0.0050664
285.196,0.0098348
285.197,0.0017881
285.198,-0.0059605
285.199,-0.011623
285.2,-0.016391
285.201,-0.016987
285.202,-0.020266
285.203,-0.03159
285.204,-0.036359
285.205,-0.029802
285.206,-0.029206
285.207,-0.034869
285.20799999999997,-0.037849
285.209,-0.039041
285.21,-0.038445
285.211,-0.043809
285.212,-0.04977
285.213,-0.039935
285.214,-0.026822
285.21500000000003,-0.02563
285.216,-0.03159
285.217,-0.035167
285.218,-0.021756
285.219,-0.011921
285.22,-0.023544
285.221,-0.026524
285.222,-0.027418
285.223,-0.03159
285.224,-0.033081
285.225,-0.039339
285.226,-0.029206
285.227,-0.022948
285.228,-0.027716
285.229,-0.01967
285.23,-0.016689
285.231,-0.015199
285.23199999999997,-0.013113
285.233,-0.016689
285.234,-0.015497
285.235,-0.014901
285.236,-0.011623
285.237,-0.0092387
285.238,-0.0074506
285.239,-0.0032783
285.24,-0.0092387
285.241,-0.011325
285.242,-0.0035763
285.243,0.0
285.244,0.0023842
285.245,0.0041723
285.246,0.0047684
285.247,0.011027
285.248,0.016689
285.249,0.015795
285.25,0.011325
285.251,0.012517
285.252,0.016391
285.253,0.02265
285.254,0.015795
285.255,-0.0068545
285.256,-0.0053644
285.257,0.010431
285.258,0.0089407
285.259,0.0
285.26,0.0029802
285.261,0.013709
285.262,0.0089407
285.263,0.0035763
285.264,0.013709
285.265,0.021756
285.266,0.016093
285.267,0.0038743
285.26800000000003,-0.00029802
285.269,0.0011921
285.27,0.0032783
285.271,-0.0014901
285.272,-0.0068545
285.273,-0.00089407
285.274,0.0017881
285.275,-0.012815
285.276,-0.028908
285.277,-0.027418
285.278,-0.016391
285.279,-0.014901
285.28,-0.020862
285.281,-0.024438
285.282,-0.022948
285.283,-0.02116
285.284,-0.022352
285.28499999999997,-0.022054
285.286,-0.023246
285.287,-0.022948
285.288,-0.020862
285.289,-0.030696
285.29,-0.042021
285.291,-0.038743
285.29200000000003,-0.029802
285.293,-0.026226
285.294,-0.035167
285.295,-0.042617
285.296,-0.034571
285.297,-0.035465
285.298,-0.037849
285.299,-0.037551
285.3,-0.043511
285.301,-0.035763
285.302,-0.04679
285.303,-0.056922
285.304,-0.047386
285.305,-0.049174
285.306,-0.038147
285.307,-0.046194
285.308,-0.063181
285.30899999999997,-0.045002
285.31,-0.037551
285.311,-0.042319
285.312,-0.050068
285.313,-0.059009
285.314,-0.060797
285.315,-0.064671
285.31600000000003,-0.060797
285.317,-0.055432
285.318,-0.047982
285.319,-0.042617
285.32,-0.048876
285.321,-0.04828
285.322,-0.037551
285.323,-0.023544
285.324,-0.02563
285.325,-0.039041
285.326,-0.036359
285.327,-0.025034
285.328,-0.0077486
285.329,0.00059605
285.33,0.0020862
285.331,0.011027
285.332,0.011027
285.33299999999997,0.02265
285.334,0.042617
285.335,0.045598
285.336,0.043809
285.337,0.043213
285.338,0.052154
285.339,0.05275
285.34000000000003,0.050962
285.341,0.059307
285.342,0.047684
285.343,0.04679
285.344,0.067055
285.345,0.068545
285.346,0.061691
285.347,0.059307
285.348,0.055432
285.349,0.053644
285.35,0.054538
285.351,0.05126
285.352,0.045896
285.353,0.042021
285.354,0.044405
285.355,0.050962
285.356,0.056028
285.35699999999997,0.061989
285.358,0.057518
285.359,0.0453
285.36,0.042915
285.361,0.051558
285.362,0.054836
285.363,0.044703
285.364,0.040233
285.365,0.042617
285.366,0.0453
285.367,0.05126
285.368,0.05573
285.369,0.052452
285.37,0.040233
285.371,0.028014
285.372,0.0301
285.373,0.042617
285.374,0.043809
285.375,0.033677
285.376,0.030994
285.377,0.036657
285.378,0.039935
285.379,0.039637
285.38,0.038743
285.381,0.033677
285.382,0.025034
285.383,0.017583
285.384,0.017285
285.385,0.02265
285.386,0.019372
285.387,0.017583
285.388,0.017881
285.389,0.013411
285.39,0.019372
285.391,0.020564
285.392,0.016093
285.39300000000003,0.016987
285.394,0.010431
285.395,0.0017881
285.396,0.0020862
285.397,0.010729
285.398,0.021458
285.399,0.030994
285.4,0.025332
285.401,0.017583
285.402,0.019968
285.403,0.020266
285.404,0.028014
285.405,0.02861
285.406,0.019073
285.407,0.018775
285.408,0.018775
285.409,0.019073
285.40999999999997,0.020862
285.411,0.014603
285.412,0.0083447
285.413,0.0026822
285.414,-0.012219
285.415,-0.017881
285.416,-0.0053644
285.41700000000003,-0.00059605
285.418,-0.014305
285.419,-0.025034
285.42,-0.018477
285.421,-0.0071526
285.422,-0.0041723
285.423,-0.011623
285.424,-0.01967
285.425,-0.012815
285.426,-0.00089407
285.427,-0.0032783
285.428,-0.0077486
285.429,-0.010729
285.43,-0.022948
285.431,-0.024438
285.432,-0.0092387
285.433,0.0032783
285.43399999999997,0.010431
285.435,0.014305
285.436,0.015199
285.437,0.012815
285.438,0.011325
285.439,0.016987
285.44,0.02414
285.44100000000003,0.024736
285.442,0.020266
285.443,0.023544
285.444,0.032187
285.445,0.042617
285.446,0.04679
285.447,0.039339
285.448,0.039935
285.449,0.049472
285.45,0.053346
285.451,0.048876
285.452,0.045002
285.453,0.039041
285.454,0.032187
285.455,0.033081
285.456,0.025928
285.457,0.025332
285.45799999999997,0.033975
285.459,0.026822
285.46,0.018775
285.461,0.010729
285.462,0.00089407
285.463,0.0053644
285.464,0.0098348
285.46500000000003,0.0044703
285.466,-0.0050664
285.467,-0.013113
285.468,-0.015497
285.469,-0.014305
285.47,-0.0095367
285.471,-0.0092387
285.472,-0.019372
285.473,-0.029802
285.474,-0.036359
285.475,-0.039339
285.476,-0.038743
285.477,-0.039339
285.478,-0.049174
285.479,-0.056922
285.48,-0.053346
285.481,-0.046194
285.48199999999997,-0.044107
285.483,-0.050962
285.484,-0.054836
285.485,-0.056624
285.486,-0.058115
285.487,-0.055134
285.488,-0.05573
285.489,-0.055134
285.49,-0.049472
285.491,-0.040829
285.492,-0.030994
285.493,-0.027716
285.494,-0.0301
285.495,-0.030994
285.496,-0.026226
285.497,-0.023246
285.498,-0.021756
285.499,-0.015497
285.5,-0.013411
285.501,-0.018477
285.502,-0.017285
285.503,-0.0032783
285.504,0.0014901
285.505,-0.0035763
285.506,0.0
285.507,0.0065565
285.508,0.011921
285.509,0.019372
285.51,0.02414
285.511,0.017583
285.512,0.0068545
285.513,0.0041723
285.514,0.0083447
285.515,0.013411
285.516,0.012219
285.517,0.012219
285.51800000000003,0.016391
285.519,0.013113
285.52,0.010431
285.521,0.0098348
285.522,0.0089407
285.523,0.0041723
285.524,-0.0068545
285.525,-0.010431
285.526,-0.018477
285.527,-0.020862
285.528,-0.0095367
285.529,-0.0038743
285.53,-0.0059605
285.531,-0.0077486
285.532,-0.00029802
285.533,-0.0086427
285.534,-0.01967
285.53499999999997,-0.014007
285.536,-0.025034
285.537,-0.032485
285.538,-0.032187
285.539,-0.033975
285.54,-0.03159
285.541,-0.025332
285.54200000000003,-0.0077486
285.543,-0.0056624
285.544,-0.013709
285.545,-0.011623
285.546,-0.015497
285.547,-0.013411
285.548,-0.0089407
285.549,-0.013709
285.55,-0.012815
285.551,-0.016391
285.552,-0.013411
285.553,0.0011921
285.554,0.0032783
285.555,0.0017881
285.556,0.0059605
285.557,-0.0017881
285.558,-0.021756
285.55899999999997,0.0044703
285.56,0.033081
285.561,-0.016689
285.562,-0.03159
285.563,0.015795
285.564,0.013113
285.565,-0.0068545
285.56600000000003,0.0077486
285.567,0.014901
285.568,0.0068545
285.569,0.0020862
285.57,0.0047684
285.571,-0.0050664
285.572,-0.016987
285.573,-0.0059605
285.574,-0.0080466
285.575,-0.010729
285.576,0.00089407
285.577,-0.0047684
285.578,-0.016391
285.579,-0.0074506
285.58,0.0041723
285.581,-0.010431
285.582,-0.029504
285.58299999999997,-0.033081
285.584,-0.021458
285.585,-0.016689
285.586,-0.021458
285.587,-0.015199
285.588,-0.016689
285.589,-0.023544
285.59000000000003,-0.019073
285.591,-0.015795
285.592,-0.017285
285.593,-0.01967
285.594,-0.023842
285.595,-0.028312
285.596,-0.030994
285.597,-0.033677
285.598,-0.032783
285.599,-0.029504
285.6,-0.033379
285.601,-0.041723
285.602,-0.047982
285.603,-0.046194
285.604,-0.041127
285.605,-0.047088
285.606,-0.046492
285.60699999999997,-0.0453
285.608,-0.050366
285.609,-0.048876
285.61,-0.055134
285.611,-0.056028
285.612,-0.058115
285.613,-0.061691
285.614,-0.05275
285.615,-0.064671
285.616,-0.069439
285.617,-0.062287
285.618,-0.062883
285.619,-0.055134
285.62,-0.050962
285.621,-0.058413
285.622,-0.067949
285.623,-0.062287
285.624,-0.05126
285.625,-0.049472
285.626,-0.05424
285.627,-0.054538
285.628,-0.041425
285.629,-0.04679
285.63,-0.05573
285.631,-0.04977
285.632,-0.056326
285.633,-0.051856
285.634,-0.030994
285.635,-0.027418
285.636,-0.032485
285.637,-0.03159
285.638,-0.032485
285.639,-0.028312
285.64,-0.014603
285.641,-0.011623
285.642,-0.020266
285.64300000000003,-0.022948
285.644,-0.011623
285.645,-0.00089407
285.646,0.0014901
285.647,0.0074506
285.648,0.00029802
285.649,-0.011623
285.65,-0.0029802
285.651,0.00089407
285.652,-0.010431
285.653,-0.019372
285.654,-0.019073
285.655,-0.010133
285.656,-0.0068545
285.657,-0.0056624
285.658,-0.00059605
285.659,-0.0068545
285.65999999999997,-0.0089407
285.661,-0.0071526
285.662,-0.014007
285.663,-0.012517
285.664,-0.011623
285.665,-0.014007
285.666,-0.011623
285.66700000000003,-0.0089407
285.668,-0.0029802
285.669,-0.0011921
285.67,-0.0056624
285.671,-0.0047684
285.672,-0.0014901
285.673,-0.0065565
285.674,-0.0041723
285.675,0.0080466
285.676,0.0077486
285.677,0.0050664
285.678,0.0011921
285.679,-0.0029802
285.68,0.0017881
285.681,0.0050664
285.682,0.018179
285.683,0.027418
285.68399999999997,0.018775
285.685,0.015497
285.686,0.019372
285.687,0.022352
285.688,0.02414
285.689,0.0301
285.69,0.041425
285.69100000000003,0.047386
285.692,0.050068
285.693,0.056624
285.694,0.061095
285.695,0.060797
285.696,0.058413
285.697,0.057817
285.698,0.065565
285.699,0.067949
285.7,0.067353
285.701,0.073016
285.702,0.064969
285.703,0.053346
285.704,0.053048
285.705,0.053346
285.706,0.054538
285.707,0.053942
285.70799999999997,0.048876
285.709,0.041723
285.71,0.035465
285.711,0.033081
285.712,0.039339
285.713,0.044405
285.714,0.039935
285.71500000000003,0.038445
285.716,0.034869
285.717,0.025034
285.718,0.015199
285.719,0.0092387
285.72,0.015795
285.721,0.02563
285.722,0.032187
285.723,0.032187
285.724,0.023842
285.725,0.018477
285.726,0.018775
285.727,0.028014
285.728,0.032187
285.729,0.030994
285.73,0.032783
285.731,0.02265
285.73199999999997,0.019968
285.733,0.023544
285.734,0.025332
285.735,0.032485
285.736,0.029206
285.737,0.035167
285.738,0.036657
285.739,0.026524
285.74,0.046194
285.741,0.043809
285.742,0.026822
285.743,0.040233
285.744,0.034571
285.745,0.042021
285.746,0.051856
285.747,0.032783
285.748,0.034869
285.749,0.044703
285.75,0.072122
285.751,0.067353
285.752,0.034571
285.753,0.052452
285.754,0.046194
285.755,0.022948
285.756,0.029802
285.757,0.029504
285.758,0.027716
285.759,0.038147
285.76,0.043213
285.761,0.030398
285.762,0.014305
285.763,0.0068545
285.764,0.0044703
285.765,-0.00089407
285.766,-0.0053644
285.767,-0.0062585
285.76800000000003,-0.022054
285.769,-0.043809
285.77,-0.043511
285.771,-0.036955
285.772,-0.045002
285.773,-0.046194
285.774,-0.041127
285.775,-0.040531
285.776,-0.039637
285.777,-0.039041
285.778,-0.041127
285.779,-0.053346
285.78,-0.056922
285.781,-0.042617
285.782,-0.045002
285.783,-0.05424
285.784,-0.047684
285.78499999999997,-0.042021
285.786,-0.037253
285.787,-0.028014
285.788,-0.018477
285.789,-0.013411
285.79,-0.015497
285.791,-0.012219
285.79200000000003,-0.0077486
285.793,-0.0050664
285.794,0.0011921
285.795,0.0041723
285.796,0.011921
285.797,0.020862
285.798,0.02265
285.799,0.019372
285.8,0.011027
285.801,0.014007
285.802,0.023544
285.803,0.031292
285.804,0.041723
285.805,0.039935
285.806,0.031292
285.807,0.028312
285.808,0.028014
285.80899999999997,0.031888
285.81,0.029504
285.811,0.019073
285.812,0.0098348
285.813,0.0044703
285.814,0.014305
285.815,0.021458
285.81600000000003,0.013411
285.817,0.017583
285.818,0.01967
285.819,0.011325
285.82,0.019968
285.821,0.028312
285.822,0.010431
285.823,-0.0038743
285.824,0.0086427
285.825,0.0092387
285.826,-0.0056624
285.827,-0.013113
285.828,-0.0074506
285.829,-0.0059605
285.83,-0.019968
285.831,-0.012517
285.832,-0.012815
285.83299999999997,-0.032187
285.834,-0.024736
285.835,-0.024438
285.836,-0.043213
285.837,-0.05275
285.838,-0.047684
285.839,-0.038743
285.84000000000003,-0.037253
285.841,-0.037849
285.842,-0.047386
285.843,-0.05573
285.844,-0.053942
285.845,-0.049174
285.846,-0.041425
285.847,-0.039339
285.848,-0.036061
285.849,-0.032485
285.85,-0.033677
285.851,-0.032485
285.852,-0.028908
285.853,-0.022352
285.854,-0.026822
285.855,-0.030398
285.856,-0.028312
285.85699999999997,-0.034869
285.858,-0.030398
285.859,-0.026524
285.86,-0.032187
285.861,-0.023842
285.862,-0.014603
285.863,-0.017583
285.864,-0.019073
285.865,-0.025034
285.866,-0.032187
285.867,-0.018477
285.868,-0.0098348
285.869,-0.020266
285.87,-0.018775
285.871,-0.015497
285.872,-0.02414
285.873,-0.023246
285.874,-0.015795
285.875,-0.016987
285.876,-0.019073
285.877,-0.014007
285.878,-0.0074506
285.879,-0.0092387
285.88,-0.014603
285.881,-0.019372
285.882,-0.021756
285.883,-0.018179
285.884,-0.010431
285.885,0.0011921
285.886,0.0053644
285.887,-0.0053644
285.888,-0.015199
285.889,-0.0071526
285.89,0.0041723
285.891,0.0026822
285.892,-0.0071526
285.89300000000003,-0.020266
285.894,-0.02116
285.895,-0.0098348
285.896,-0.00089407
285.897,0.0047684
285.898,-0.00089407
285.899,-0.010729
285.9,-0.0047684
285.901,0.0071526
285.902,0.0086427
285.903,-0.0056624
285.904,-0.025928
285.905,-0.038445
285.906,-0.038147
285.907,-0.01967
285.908,-0.010133
285.909,-0.021756
285.90999999999997,-0.023246
285.911,-0.020862
285.912,-0.026524
285.913,-0.028312
285.914,-0.022948
285.915,-0.015497
285.916,-0.022054
285.91700000000003,-0.037253
285.918,-0.035465
285.919,-0.027418
285.92,-0.029504
285.921,-0.028014
285.922,-0.027716
285.923,-0.036955
285.924,-0.036657
285.925,-0.035465
285.926,-0.037253
285.927,-0.035465
285.928,-0.027418
285.929,-0.010729
285.93,-0.0092387
285.931,-0.013113
285.932,-0.0092387
285.933,-0.022948
285.93399999999997,-0.040531
285.935,-0.036061
285.936,-0.023544
285.937,-0.015497
285.938,-0.016391
285.939,-0.029504
285.94,-0.03159
285.94100000000003,-0.01967
285.942,-0.016093
285.943,-0.016093
285.944,-0.011325
285.945,-0.013709
285.946,-0.02563
285.947,-0.036955
285.948,-0.036657
285.949,-0.023842
285.95,-0.020266
285.951,-0.025332
285.952,-0.025928
285.953,-0.020564
285.954,-0.016391
285.955,-0.025034
285.956,-0.032485
285.957,-0.040829
285.95799999999997,-0.04679
285.959,-0.049174
285.96,-0.05722
285.961,-0.039935
285.962,-0.022352
285.963,-0.041127
285.964,-0.05424
285.96500000000003,-0.042915
285.966,-0.044405
285.967,-0.055432
285.968,-0.039637
285.969,-0.048578
285.97,-0.094473
285.971,-0.07987
285.972,-0.039339
285.973,-0.042617
285.974,-0.042915
285.975,-0.02712
285.976,-0.027418
285.977,-0.036955
285.978,-0.024438
285.979,-0.015199
285.98,-0.024438
285.981,-0.016391
285.98199999999997,-0.0071526
285.983,-0.014901
285.984,-0.021756
285.985,-0.014603
285.986,-0.0056624
285.987,-0.0071526
285.988,0.0023842
285.989,0.016689
285.99,0.0062585
285.991,-0.0068545
285.992,-0.0017881
285.993,-0.0032783
285.994,-0.0083447
285.995,-0.0074506
285.996,-0.0047684
285.997,-0.0050664
285.998,-0.0026822
285.999,0.013113
286.0,0.020564
286.001,0.015497
286.002,0.0065565
286.003,-0.0071526
286.004,-0.0092387
286.005,-0.0050664
286.006,-0.0041723
286.007,-0.011027
286.008,-0.026822
286.009,-0.029802
286.01,-0.015795
286.011,-0.0038743
286.012,-0.0047684
286.013,-0.0089407
286.014,-0.010133
286.015,-0.013709
286.016,-0.018477
286.017,-0.019073
286.01800000000003,-0.020862
286.019,-0.017881
286.02,-0.0083447
286.021,-0.0047684
286.022,-0.00059605
286.023,0.0089407
286.024,0.01967
286.025,0.023842
286.026,0.015795
286.027,0.0089407
286.028,0.0065565
286.029,0.0092387
286.03,0.022054
286.031,0.038147
286.032,0.046194
286.033,0.05126
286.034,0.054538
286.03499999999997,0.052154
286.036,0.047684
286.037,0.041425
286.038,0.035763
286.039,0.028014
286.04,0.02712
286.041,0.033975
286.04200000000003,0.023246
286.043,0.015497
286.044,0.022948
286.045,0.025034
286.046,0.028908
286.047,0.032783
286.048,0.02563
286.049,0.011623
286.05,-0.0032783
286.051,-0.015199
286.052,-0.014007
286.053,-0.0068545
286.054,-0.0044703
286.055,-0.0014901
286.056,-0.011623
286.057,-0.022054
286.058,-0.022352
286.05899999999997,-0.02414
286.06,-0.02563
286.061,-0.035167
286.062,-0.042617
286.063,-0.047684
286.064,-0.049174
286.065,-0.036657
286.06600000000003,-0.042915
286.067,-0.05722
286.068,-0.043511
286.069,-0.029206
286.07,-0.02861
286.071,-0.040233
286.072,-0.060499
286.073,-0.063479
286.074,-0.061989
286.075,-0.055134
286.076,-0.039935
286.077,-0.039041
286.078,-0.042319
286.079,-0.044405
286.08,-0.042021
286.081,-0.036657
286.082,-0.03159
286.08299999999997,-0.033677
286.084,-0.047684
286.085,-0.045896
286.086,-0.0301
286.087,-0.029206
286.088,-0.030994
286.089,-0.025332
286.09000000000003,-0.023544
286.091,-0.02414
286.092,-0.023246
286.093,-0.020266
286.094,-0.019372
286.095,-0.019073
286.096,-0.0056624
286.097,0.0080466
286.098,0.014901
286.099,0.02563
286.1,0.022054
286.101,0.013411
286.102,0.021756
286.103,0.0301
286.104,0.030994
286.105,0.031292
286.106,0.034273
286.10699999999997,0.042915
286.108,0.047386
286.109,0.044703
286.11,0.046194
286.111,0.04977
286.112,0.056624
286.113,0.070035
286.114,0.077486
286.115,0.074804
286.116,0.062287
286.117,0.059605
286.118,0.073016
286.119,0.087321
286.12,0.093579
286.121,0.080168
286.122,0.066161
286.123,0.061095
286.124,0.059605
286.125,0.07093
286.126,0.073016
286.127,0.064969
286.128,0.064969
286.129,0.063479
286.13,0.067055
286.131,0.074208
286.132,0.07391
286.133,0.072122
286.134,0.064373
286.135,0.059009
286.136,0.061691
286.137,0.060797
286.138,0.059605
286.139,0.059903
286.14,0.059903
286.141,0.064075
286.142,0.065863
286.14300000000003,0.064373
286.144,0.061989
286.145,0.051856
286.146,0.041127
286.147,0.030398
286.148,0.018477
286.149,0.023842
286.15,0.0301
286.151,0.026524
286.152,0.031888
286.153,0.033677
286.154,0.028312
286.155,0.02861
286.156,0.02712
286.157,0.017583
286.158,0.012219
286.159,0.0074506
286.15999999999997,-0.0062585
286.161,0.0017881
286.162,0.011921
286.163,0.010133
286.164,0.011921
286.165,0.0047684
286.166,0.01967
286.16700000000003,0.0089407
286.168,-0.016391
286.169,0.0014901
286.17,-0.015795
286.171,-0.023544
286.172,0.0026822
286.173,-0.00089407
286.174,-0.0080466
286.175,-0.0098348
286.176,-0.00089407
286.177,0.0014901
286.178,-0.0026822
286.179,-0.0029802
286.18,-0.019372
286.181,-0.026524
286.182,-0.022948
286.183,-0.022352
286.18399999999997,-0.025332
286.185,-0.022948
286.186,-0.023842
286.187,-0.035465
286.188,-0.028908
286.189,-0.029206
286.19,-0.038743
286.19100000000003,-0.042021
286.192,-0.042617
286.193,-0.040233
286.194,-0.042319
286.195,-0.036657
286.196,-0.040531
286.197,-0.034273
286.198,-0.022352
286.199,-0.028312
286.2,-0.034571
286.201,-0.051558
286.202,-0.04679
286.203,-0.039041
286.204,-0.043511
286.205,-0.017285
286.206,-0.0068545
286.207,-0.017285
286.20799999999997,-0.0089407
286.209,0.0053644
286.21,0.0092387
286.211,0.011325
286.212,0.010729
286.213,-0.0059605
286.214,-0.019372
286.21500000000003,-0.020266
286.216,-0.017583
286.217,-0.011921
286.218,-0.010133
286.219,-0.0056624
286.22,0.00089407
286.221,0.0047684
286.222,0.0095367
286.223,0.0083447
286.224,0.0020862
286.225,-0.0029802
286.226,-0.0074506
286.227,-0.0095367
286.228,-0.0080466
286.229,-0.0050664
286.23,-0.0050664
286.231,-0.0071526
286.23199999999997,-0.0083447
286.233,-0.0011921
286.234,0.0083447
286.235,0.0059605
286.236,-0.00089407
286.237,-0.0086427
286.238,-0.014007
286.239,-0.017583
286.24,-0.013113
286.241,0.00089407
286.242,0.0
286.243,-0.0062585
286.244,-0.0065565
286.245,-0.0077486
286.246,-0.0050664
286.247,-0.0080466
286.248,-0.012517
286.249,-0.011623
286.25,-0.015497
286.251,-0.018775
286.252,-0.015199
286.253,-0.012815
286.254,-0.010729
286.255,-0.0074506
286.256,-0.0044703
286.257,-0.0065565
286.258,-0.014603
286.259,-0.015497
286.26,-0.019372
286.261,-0.022054
286.262,-0.022054
286.263,-0.030696
286.264,-0.02265
286.265,-0.0092387
286.266,-0.010431
286.267,-0.0092387
286.26800000000003,-0.013411
286.269,-0.016093
286.27,-0.0077486
286.271,-0.0044703
286.272,-0.0053644
286.273,-0.015199
286.274,-0.02861
286.275,-0.026524
286.276,-0.019968
286.277,-0.014007
286.278,-0.014305
286.279,-0.024736
286.28,-0.027716
286.281,-0.028014
286.282,-0.023246
286.283,-0.019372
286.284,-0.028908
286.28499999999997,-0.035167
286.286,-0.035167
286.287,-0.034571
286.288,-0.042915
286.289,-0.049174
286.29,-0.046492
286.291,-0.047088
286.29200000000003,-0.037253
286.293,-0.036061
286.294,-0.044703
286.295,-0.048578
286.296,-0.061095
286.297,-0.059009
286.298,-0.050664
286.299,-0.053644
286.3,-0.053048
286.301,-0.056326
286.302,-0.050962
286.303,-0.039041
286.304,-0.034869
286.305,-0.038147
286.306,-0.053048
286.307,-0.05424
286.308,-0.032783
286.30899999999997,-0.028312
286.31,-0.034869
286.311,-0.035167
286.312,-0.039637
286.313,-0.036061
286.314,-0.026822
286.315,-0.024736
286.31600000000003,-0.025332
286.317,-0.027716
286.318,-0.02265
286.319,-0.0095367
286.32,-0.0038743
286.321,-0.0041723
286.322,-0.0050664
286.323,-0.013411
286.324,-0.012517
286.325,0.0011921
286.326,0.0059605
286.327,0.0053644
286.328,0.00059605
286.329,-0.0044703
286.33,-0.0041723
286.331,-0.0071526
286.332,-0.0020862
286.33299999999997,0.0065565
286.334,0.0026822
286.335,-0.0023842
286.336,-0.0053644
286.337,0.0
286.338,0.0083447
286.339,0.0020862
286.34000000000003,-0.0056624
286.341,-0.0080466
286.342,-0.0092387
286.343,-0.0050664
286.344,0.0029802
286.345,0.013709
286.346,0.012219
286.347,-0.0041723
286.348,-0.010133
286.349,-0.0068545
286.35,-0.0032783
286.351,0.0059605
286.352,0.0077486
286.353,0.0041723
286.354,0.0095367
286.355,0.014305
286.356,0.014603
286.35699999999997,0.016689
286.358,0.020862
286.359,0.022352
286.36,0.020266
286.361,0.015497
286.362,0.018179
286.363,0.026524
286.364,0.02861
286.365,0.030398
286.366,0.027716
286.367,0.019372
286.368,0.024736
286.369,0.036955
286.37,0.036955
286.371,0.02563
286.372,0.017881
286.373,0.020862
286.374,0.02861
286.375,0.035465
286.376,0.033677
286.377,0.031292
286.378,0.032783
286.379,0.035465
286.38,0.045896
286.381,0.044703
286.382,0.035465
286.383,0.028312
286.384,0.017881
286.385,0.015795
286.386,0.018179
286.387,0.025332
286.388,0.034273
286.389,0.034869
286.39,0.029206
286.391,0.014007
286.392,0.0053644
286.39300000000003,0.0059605
286.394,0.0059605
286.395,0.0092387
286.396,0.0095367
286.397,0.0074506
286.398,0.0068545
286.399,0.0029802
286.4,0.0077486
286.401,0.011623
286.402,-0.0014901
286.403,-0.0080466
286.404,-0.0074506
286.405,-0.0095367
286.406,-0.0056624
286.407,0.00059605
286.408,-0.0020862
286.409,-0.00029802
286.40999999999997,0.016689
286.411,0.014305
286.412,0.00089407
286.413,0.0089407
286.414,0.015795
286.415,0.015497
286.416,0.011325
286.41700000000003,0.0098348
286.418,0.0086427
286.419,0.0038743
286.42,0.013113
286.421,0.0089407
286.422,-0.0029802
286.423,0.013113
286.424,0.021458
286.425,0.012517
